ID,Name,Keywords,CodeString,MasterID
1541,CO_AutoCorrShape_drown_actau,"correlation",CO_AutoCorrShape_drown.actau,751
1542,CO_AutoCorrShape_posDrown_Nac,"correlation",CO_AutoCorrShape_posDrown.Nac,752
1543,CO_AutoCorrShape_posDrown_nminima,"correlation",CO_AutoCorrShape_posDrown.nminima,752
1544,CO_AutoCorrShape_posDrown_meanminima,"correlation",CO_AutoCorrShape_posDrown.meanminima,752
1545,CO_AutoCorrShape_posDrown_meanmaxima,"correlation",CO_AutoCorrShape_posDrown.meanmaxima,752
1546,CO_AutoCorrShape_posDrown_pextrema,"correlation",CO_AutoCorrShape_posDrown.pextrema,752
1547,CO_AutoCorrShape_posDrown_sumacf,"correlation",CO_AutoCorrShape_posDrown.sumacf,752
1548,CO_AutoCorrShape_posDrown_meanacf,"correlation",CO_AutoCorrShape_posDrown.meanacf,752
1549,CO_AutoCorrShape_posDrown_ac1,"correlation",CO_AutoCorrShape_posDrown.ac1,752
1550,CO_AutoCorrShape_posDrown_actau,"correlation",CO_AutoCorrShape_posDrown.actau,752
1551,CO_AutoCorrShape_posDrown_decayTimescale,"correlation",CO_AutoCorrShape_posDrown.decayTimescale,752
1552,CO_AutoCorrShape_posDrown_fexpacf_r2,"correlation",CO_AutoCorrShape_posDrown.fexpacf_r2,752
1553,CO_AutoCorrShape_posDrown_fexpacf_stdres,"correlation",CO_AutoCorrShape_posDrown.fexpacf_stdres,752
1554,CO_Embed2_Basic_1_updiag01,"correlation",CO_Embed2_Basic_1.updiag01,753
1555,CO_Embed2_Basic_1_updiag05,"correlation",CO_Embed2_Basic_1.updiag05,753
1556,CO_Embed2_Basic_1_downdiag01,"correlation",CO_Embed2_Basic_1.downdiag01,753
1557,CO_Embed2_Basic_1_downdiag05,"correlation",CO_Embed2_Basic_1.downdiag05,753
1558,CO_Embed2_Basic_1_ratdiag01,"correlation",CO_Embed2_Basic_1.ratdiag01,753
1559,CO_Embed2_Basic_1_ratdiag05,"correlation",CO_Embed2_Basic_1.ratdiag05,753
1560,CO_Embed2_Basic_1_parabup01,"correlation",CO_Embed2_Basic_1.parabup01,753
1561,CO_Embed2_Basic_1_parabup05,"correlation",CO_Embed2_Basic_1.parabup05,753
1562,CO_Embed2_Basic_1_parabdown01,"correlation",CO_Embed2_Basic_1.parabdown01,753
1563,CO_Embed2_Basic_1_parabdown05,"correlation",CO_Embed2_Basic_1.parabdown05,753
1564,CO_Embed2_Basic_1_parabup01_1,"correlation",CO_Embed2_Basic_1.parabup01_1,753
1565,CO_Embed2_Basic_1_parabup05_1,"correlation",CO_Embed2_Basic_1.parabup05_1,753
1566,CO_Embed2_Basic_1_parabdown01_1,"correlation",CO_Embed2_Basic_1.parabdown01_1,753
1567,CO_Embed2_Basic_1_parabdown05_1,"correlation",CO_Embed2_Basic_1.parabdown05_1,753
1568,CO_Embed2_Basic_1_parabup01_n1,"correlation",CO_Embed2_Basic_1.parabup01_n1,753
1569,CO_Embed2_Basic_1_parabup05_n1,"correlation",CO_Embed2_Basic_1.parabup05_n1,753
1570,CO_Embed2_Basic_1_parabdown01_n1,"correlation",CO_Embed2_Basic_1.parabdown01_n1,753
1571,CO_Embed2_Basic_1_parabdown05_n1,"correlation",CO_Embed2_Basic_1.parabdown05_n1,753
1572,CO_Embed2_Basic_1_ring1_01,"correlation",CO_Embed2_Basic_1.ring1_01,753
1573,CO_Embed2_Basic_1_ring1_02,"correlation",CO_Embed2_Basic_1.ring1_02,753
1574,CO_Embed2_Basic_1_ring1_05,"correlation",CO_Embed2_Basic_1.ring1_05,753
1575,CO_Embed2_Basic_1_incircle_01,"correlation",CO_Embed2_Basic_1.incircle_01,753
1576,CO_Embed2_Basic_1_incircle_02,"correlation",CO_Embed2_Basic_1.incircle_02,753
1577,CO_Embed2_Basic_1_incircle_05,"correlation",CO_Embed2_Basic_1.incircle_05,753
1578,CO_Embed2_Basic_1_incircle_1,"correlation",CO_Embed2_Basic_1.incircle_1,753
1579,CO_Embed2_Basic_1_incircle_2,"correlation",CO_Embed2_Basic_1.incircle_2,753
1580,CO_Embed2_Basic_1_incircle_3,"correlation",CO_Embed2_Basic_1.incircle_3,753
1581,CO_Embed2_Basic_1_medianincircle,"correlation",CO_Embed2_Basic_1.medianincircle,753
1582,CO_Embed2_Basic_1_stdincircle,"correlation",CO_Embed2_Basic_1.stdincircle,753
1583,CO_Embed2_Basic_tau_updiag01,"correlation",CO_Embed2_Basic_tau.updiag01,754
1584,CO_Embed2_Basic_tau_updiag05,"correlation",CO_Embed2_Basic_tau.updiag05,754
1585,CO_Embed2_Basic_tau_downdiag01,"correlation",CO_Embed2_Basic_tau.downdiag01,754
1586,CO_Embed2_Basic_tau_downdiag05,"correlation",CO_Embed2_Basic_tau.downdiag05,754
1587,CO_Embed2_Basic_tau_ratdiag01,"correlation",CO_Embed2_Basic_tau.ratdiag01,754
1588,CO_Embed2_Basic_tau_ratdiag05,"correlation",CO_Embed2_Basic_tau.ratdiag05,754
1589,CO_Embed2_Basic_tau_parabup01,"correlation",CO_Embed2_Basic_tau.parabup01,754
1590,CO_Embed2_Basic_tau_parabup05,"correlation",CO_Embed2_Basic_tau.parabup05,754
1591,CO_Embed2_Basic_tau_parabdown01,"correlation",CO_Embed2_Basic_tau.parabdown01,754
1592,CO_Embed2_Basic_tau_parabdown05,"correlation",CO_Embed2_Basic_tau.parabdown05,754
1593,CO_Embed2_Basic_tau_parabup01_1,"correlation",CO_Embed2_Basic_tau.parabup01_1,754
1594,CO_Embed2_Basic_tau_parabup05_1,"correlation",CO_Embed2_Basic_tau.parabup05_1,754
1595,CO_Embed2_Basic_tau_parabdown01_1,"correlation",CO_Embed2_Basic_tau.parabdown01_1,754
1596,CO_Embed2_Basic_tau_parabdown05_1,"correlation",CO_Embed2_Basic_tau.parabdown05_1,754
1597,CO_Embed2_Basic_tau_parabup01_n1,"correlation",CO_Embed2_Basic_tau.parabup01_n1,754
1598,CO_Embed2_Basic_tau_parabup05_n1,"correlation",CO_Embed2_Basic_tau.parabup05_n1,754
1599,CO_Embed2_Basic_tau_parabdown01_n1,"correlation",CO_Embed2_Basic_tau.parabdown01_n1,754
1600,CO_Embed2_Basic_tau_parabdown05_n1,"correlation",CO_Embed2_Basic_tau.parabdown05_n1,754
1601,CO_Embed2_Basic_tau_ring1_01,"correlation",CO_Embed2_Basic_tau.ring1_01,754
1602,CO_Embed2_Basic_tau_ring1_02,"correlation",CO_Embed2_Basic_tau.ring1_02,754
1603,CO_Embed2_Basic_tau_ring1_05,"correlation",CO_Embed2_Basic_tau.ring1_05,754
1604,CO_Embed2_Basic_tau_incircle_01,"correlation",CO_Embed2_Basic_tau.incircle_01,754
1605,CO_Embed2_Basic_tau_incircle_02,"correlation",CO_Embed2_Basic_tau.incircle_02,754
1606,CO_Embed2_Basic_tau_incircle_05,"correlation",CO_Embed2_Basic_tau.incircle_05,754
1607,CO_Embed2_Basic_tau_incircle_1,"correlation",CO_Embed2_Basic_tau.incircle_1,754
1608,CO_Embed2_Basic_tau_incircle_2,"correlation",CO_Embed2_Basic_tau.incircle_2,754
1609,CO_Embed2_Basic_tau_incircle_3,"correlation",CO_Embed2_Basic_tau.incircle_3,754
1610,CO_Embed2_Basic_tau_medianincircle,"correlation",CO_Embed2_Basic_tau.medianincircle,754
1611,CO_Embed2_Basic_tau_stdincircle,"correlation",CO_Embed2_Basic_tau.stdincircle,754
1612,PD_PeriodicityWang_th0,"periodicity,spline",PD_PeriodicityWang.th1,755
1613,PD_PeriodicityWang_th0.01,"periodicity,spline",PD_PeriodicityWang.th2,755
1614,PD_PeriodicityWang_th0.1,"periodicity,spline",PD_PeriodicityWang.th3,755
1615,PD_PeriodicityWang_th0.2,"periodicity,spline",PD_PeriodicityWang.th4,755
1616,PD_PeriodicityWang_th1_sqrtN,"periodicity,spline",PD_PeriodicityWang.th5,755
1617,PD_PeriodicityWang_th5_sqrtN,"periodicity,spline",PD_PeriodicityWang.th6,755
1618,PD_PeriodicityWang_th10_sqrtN,"periodicity,spline",PD_PeriodicityWang.th7,755
1619,PH_ForcePotential_dblwell_1_02_01_mean,"dynamicalSystem",PH_ForcePotential_dblwell_1_02_01.mean,756
1620,PH_ForcePotential_dblwell_1_02_01_median,"dynamicalSystem",PH_ForcePotential_dblwell_1_02_01.median,756
1621,PH_ForcePotential_dblwell_1_02_01_range,"dynamicalSystem",PH_ForcePotential_dblwell_1_02_01.range,756
1622,PH_ForcePotential_dblwell_1_02_01_proppos,"dynamicalSystem",PH_ForcePotential_dblwell_1_02_01.proppos,756
1623,PH_ForcePotential_dblwell_1_02_01_pcross,"dynamicalSystem",PH_ForcePotential_dblwell_1_02_01.pcross,756
1624,PH_ForcePotential_dblwell_1_02_01_pcrossup,"dynamicalSystem",PH_ForcePotential_dblwell_1_02_01.pcrossup,756
1625,PH_ForcePotential_dblwell_1_02_01_pcrossdown,"dynamicalSystem",PH_ForcePotential_dblwell_1_02_01.pcrossdown,756
1626,PH_ForcePotential_dblwell_1_02_01_ac1,"dynamicalSystem",PH_ForcePotential_dblwell_1_02_01.ac1,756
1627,PH_ForcePotential_dblwell_1_02_01_ac10,"dynamicalSystem",PH_ForcePotential_dblwell_1_02_01.ac10,756
1628,PH_ForcePotential_dblwell_1_02_01_ac50,"dynamicalSystem",PH_ForcePotential_dblwell_1_02_01.ac50,756
1629,PH_ForcePotential_dblwell_1_02_01_tau,"dynamicalSystem",PH_ForcePotential_dblwell_1_02_01.tau,756
1630,PH_ForcePotential_dblwell_1_02_01_finaldev,"dynamicalSystem",PH_ForcePotential_dblwell_1_02_01.finaldev,756
1631,PH_ForcePotential_dblwell_1_02_01_std,"dynamicalSystem",PH_ForcePotential_dblwell_1_02_01.std,756
1632,PH_ForcePotential_dblwell_1_05_02_mean,"dynamicalSystem",PH_ForcePotential_dblwell_1_05_02.mean,757
1633,PH_ForcePotential_dblwell_1_05_02_median,"dynamicalSystem",PH_ForcePotential_dblwell_1_05_02.median,757
1634,PH_ForcePotential_dblwell_1_05_02_range,"dynamicalSystem",PH_ForcePotential_dblwell_1_05_02.range,757
1635,PH_ForcePotential_dblwell_1_05_02_proppos,"dynamicalSystem",PH_ForcePotential_dblwell_1_05_02.proppos,757
1636,PH_ForcePotential_dblwell_1_05_02_pcross,"dynamicalSystem",PH_ForcePotential_dblwell_1_05_02.pcross,757
1637,PH_ForcePotential_dblwell_1_05_02_pcrossup,"dynamicalSystem",PH_ForcePotential_dblwell_1_05_02.pcrossup,757
1638,PH_ForcePotential_dblwell_1_05_02_pcrossdown,"dynamicalSystem",PH_ForcePotential_dblwell_1_05_02.pcrossdown,757
1639,PH_ForcePotential_dblwell_1_05_02_ac1,"dynamicalSystem",PH_ForcePotential_dblwell_1_05_02.ac1,757
1640,PH_ForcePotential_dblwell_1_05_02_ac10,"dynamicalSystem",PH_ForcePotential_dblwell_1_05_02.ac10,757
1641,PH_ForcePotential_dblwell_1_05_02_ac50,"dynamicalSystem",PH_ForcePotential_dblwell_1_05_02.ac50,757
1642,PH_ForcePotential_dblwell_1_05_02_tau,"dynamicalSystem",PH_ForcePotential_dblwell_1_05_02.tau,757
1643,PH_ForcePotential_dblwell_1_05_02_finaldev,"dynamicalSystem",PH_ForcePotential_dblwell_1_05_02.finaldev,757
1644,PH_ForcePotential_dblwell_1_05_02_std,"dynamicalSystem",PH_ForcePotential_dblwell_1_05_02.std,757
1645,PH_ForcePotential_dblwell_2_005_02_mean,"dynamicalSystem",PH_ForcePotential_dblwell_2_005_02.mean,758
1646,PH_ForcePotential_dblwell_2_005_02_median,"dynamicalSystem",PH_ForcePotential_dblwell_2_005_02.median,758
1647,PH_ForcePotential_dblwell_2_005_02_range,"dynamicalSystem",PH_ForcePotential_dblwell_2_005_02.range,758
1648,PH_ForcePotential_dblwell_2_005_02_proppos,"dynamicalSystem",PH_ForcePotential_dblwell_2_005_02.proppos,758
1649,PH_ForcePotential_dblwell_2_005_02_pcross,"dynamicalSystem",PH_ForcePotential_dblwell_2_005_02.pcross,758
1650,PH_ForcePotential_dblwell_2_005_02_pcrossup,"dynamicalSystem",PH_ForcePotential_dblwell_2_005_02.pcrossup,758
1651,PH_ForcePotential_dblwell_2_005_02_pcrossdown,"dynamicalSystem",PH_ForcePotential_dblwell_2_005_02.pcrossdown,758
1652,PH_ForcePotential_dblwell_2_005_02_ac1,"dynamicalSystem",PH_ForcePotential_dblwell_2_005_02.ac1,758
1653,PH_ForcePotential_dblwell_2_005_02_ac10,"dynamicalSystem",PH_ForcePotential_dblwell_2_005_02.ac10,758
1654,PH_ForcePotential_dblwell_2_005_02_ac50,"dynamicalSystem",PH_ForcePotential_dblwell_2_005_02.ac50,758
1655,PH_ForcePotential_dblwell_2_005_02_tau,"dynamicalSystem",PH_ForcePotential_dblwell_2_005_02.tau,758
1656,PH_ForcePotential_dblwell_2_005_02_finaldev,"dynamicalSystem",PH_ForcePotential_dblwell_2_005_02.finaldev,758
1657,PH_ForcePotential_dblwell_2_005_02_std,"dynamicalSystem",PH_ForcePotential_dblwell_2_005_02.std,758
1658,PH_ForcePotential_dblwell_3_001_01_mean,"dynamicalSystem",PH_ForcePotential_dblwell_3_001_01.mean,759
1659,PH_ForcePotential_dblwell_3_001_01_median,"dynamicalSystem",PH_ForcePotential_dblwell_3_001_01.median,759
1660,PH_ForcePotential_dblwell_3_001_01_range,"dynamicalSystem",PH_ForcePotential_dblwell_3_001_01.range,759
1661,PH_ForcePotential_dblwell_3_001_01_proppos,"dynamicalSystem",PH_ForcePotential_dblwell_3_001_01.proppos,759
1662,PH_ForcePotential_dblwell_3_001_01_pcross,"dynamicalSystem",PH_ForcePotential_dblwell_3_001_01.pcross,759
1663,PH_ForcePotential_dblwell_3_001_01_pcrossup,"dynamicalSystem",PH_ForcePotential_dblwell_3_001_01.pcrossup,759
1664,PH_ForcePotential_dblwell_3_001_01_pcrossdown,"dynamicalSystem",PH_ForcePotential_dblwell_3_001_01.pcrossdown,759
1665,PH_ForcePotential_dblwell_3_001_01_ac1,"dynamicalSystem",PH_ForcePotential_dblwell_3_001_01.ac1,759
1666,PH_ForcePotential_dblwell_3_001_01_ac10,"dynamicalSystem",PH_ForcePotential_dblwell_3_001_01.ac10,759
1667,PH_ForcePotential_dblwell_3_001_01_ac50,"dynamicalSystem",PH_ForcePotential_dblwell_3_001_01.ac50,759
1668,PH_ForcePotential_dblwell_3_001_01_tau,"dynamicalSystem",PH_ForcePotential_dblwell_3_001_01.tau,759
1669,PH_ForcePotential_dblwell_3_001_01_finaldev,"dynamicalSystem",PH_ForcePotential_dblwell_3_001_01.finaldev,759
1670,PH_ForcePotential_dblwell_3_001_01_std,"dynamicalSystem",PH_ForcePotential_dblwell_3_001_01.std,759
1671,PH_ForcePotential_sine_3_05_1_mean,"dynamicalSystem",PH_ForcePotential_sine_3_05_1.mean,760
1672,PH_ForcePotential_sine_3_05_1_median,"dynamicalSystem",PH_ForcePotential_sine_3_05_1.median,760
1673,PH_ForcePotential_sine_3_05_1_range,"dynamicalSystem",PH_ForcePotential_sine_3_05_1.range,760
1674,PH_ForcePotential_sine_3_05_1_proppos,"dynamicalSystem",PH_ForcePotential_sine_3_05_1.proppos,760
1675,PH_ForcePotential_sine_3_05_1_pcross,"dynamicalSystem",PH_ForcePotential_sine_3_05_1.pcross,760
1676,PH_ForcePotential_sine_3_05_1_ac1,"dynamicalSystem",PH_ForcePotential_sine_3_05_1.ac1,760
1677,PH_ForcePotential_sine_3_05_1_ac10,"dynamicalSystem",PH_ForcePotential_sine_3_05_1.ac10,760
1678,PH_ForcePotential_sine_3_05_1_ac50,"dynamicalSystem",PH_ForcePotential_sine_3_05_1.ac50,760
1679,PH_ForcePotential_sine_3_05_1_tau,"dynamicalSystem",PH_ForcePotential_sine_3_05_1.tau,760
1680,PH_ForcePotential_sine_3_05_1_finaldev,"dynamicalSystem",PH_ForcePotential_sine_3_05_1.finaldev,760
1681,PH_ForcePotential_sine_3_05_1_std,"dynamicalSystem",PH_ForcePotential_sine_3_05_1.std,760
1682,PH_ForcePotential_sine_1_1_1_mean,"dynamicalSystem",PH_ForcePotential_sine_1_1_1.mean,761
1683,PH_ForcePotential_sine_1_1_1_median,"dynamicalSystem",PH_ForcePotential_sine_1_1_1.median,761
1684,PH_ForcePotential_sine_1_1_1_range,"dynamicalSystem",PH_ForcePotential_sine_1_1_1.range,761
1685,PH_ForcePotential_sine_1_1_1_proppos,"dynamicalSystem",PH_ForcePotential_sine_1_1_1.proppos,761
1686,PH_ForcePotential_sine_1_1_1_pcross,"dynamicalSystem",PH_ForcePotential_sine_1_1_1.pcross,761
1687,PH_ForcePotential_sine_1_1_1_ac1,"dynamicalSystem",PH_ForcePotential_sine_1_1_1.ac1,761
1688,PH_ForcePotential_sine_1_1_1_ac10,"dynamicalSystem",PH_ForcePotential_sine_1_1_1.ac10,761
1689,PH_ForcePotential_sine_1_1_1_ac50,"dynamicalSystem",PH_ForcePotential_sine_1_1_1.ac50,761
1690,PH_ForcePotential_sine_1_1_1_tau,"dynamicalSystem",PH_ForcePotential_sine_1_1_1.tau,761
1691,PH_ForcePotential_sine_1_1_1_finaldev,"dynamicalSystem",PH_ForcePotential_sine_1_1_1.finaldev,761
1692,PH_ForcePotential_sine_1_1_1_std,"dynamicalSystem",PH_ForcePotential_sine_1_1_1.std,761
1693,PH_ForcePotential_sine_10_004_10_mean,"dynamicalSystem",PH_ForcePotential_sine_10_004_10.mean,762
1694,PH_ForcePotential_sine_10_004_10_median,"dynamicalSystem",PH_ForcePotential_sine_10_004_10.median,762
1695,PH_ForcePotential_sine_10_004_10_range,"dynamicalSystem",PH_ForcePotential_sine_10_004_10.range,762
1696,PH_ForcePotential_sine_10_004_10_proppos,"dynamicalSystem",PH_ForcePotential_sine_10_004_10.proppos,762
1697,PH_ForcePotential_sine_10_004_10_pcross,"dynamicalSystem",PH_ForcePotential_sine_10_004_10.pcross,762
1698,PH_ForcePotential_sine_10_004_10_ac1,"dynamicalSystem",PH_ForcePotential_sine_10_004_10.ac1,762
1699,PH_ForcePotential_sine_10_004_10_ac10,"dynamicalSystem",PH_ForcePotential_sine_10_004_10.ac10,762
1700,PH_ForcePotential_sine_10_004_10_ac50,"dynamicalSystem",PH_ForcePotential_sine_10_004_10.ac50,762
1701,PH_ForcePotential_sine_10_004_10_tau,"dynamicalSystem",PH_ForcePotential_sine_10_004_10.tau,762
1702,PH_ForcePotential_sine_10_004_10_finaldev,"dynamicalSystem",PH_ForcePotential_sine_10_004_10.finaldev,762
1703,PH_ForcePotential_sine_10_004_10_std,"dynamicalSystem",PH_ForcePotential_sine_10_004_10.std,762
1704,DN_RemovePoints_absclose_01_remove_fzcacrat,"correlation,outliers",DN_RemovePoints_absclose_01_remove.fzcacrat,763
1705,DN_RemovePoints_absclose_01_remove_ac1rat,"correlation,outliers",DN_RemovePoints_absclose_01_remove.ac1rat,763
1706,DN_RemovePoints_absclose_01_remove_ac1diff,"correlation,outliers",DN_RemovePoints_absclose_01_remove.ac1diff,763
1707,DN_RemovePoints_absclose_01_remove_ac2rat,"correlation,outliers",DN_RemovePoints_absclose_01_remove.ac2rat,763
1708,DN_RemovePoints_absclose_01_remove_ac2diff,"correlation,outliers",DN_RemovePoints_absclose_01_remove.ac2diff,763
1709,DN_RemovePoints_absclose_01_remove_ac3rat,"correlation,outliers",DN_RemovePoints_absclose_01_remove.ac3rat,763
1710,DN_RemovePoints_absclose_01_remove_ac3diff,"correlation,outliers",DN_RemovePoints_absclose_01_remove.ac3diff,763
1711,DN_RemovePoints_absclose_01_remove_sumabsacfdiff,"correlation,outliers",DN_RemovePoints_absclose_01_remove.sumabsacfdiff,763
1712,DN_RemovePoints_absclose_01_remove_mean,"correlation,outliers",DN_RemovePoints_absclose_01_remove.mean,763
1713,DN_RemovePoints_absclose_01_remove_median,"correlation,outliers",DN_RemovePoints_absclose_01_remove.median,763
1714,DN_RemovePoints_absclose_01_remove_std,"correlation,outliers",DN_RemovePoints_absclose_01_remove.std,763
1715,DN_RemovePoints_absclose_01_remove_skewnessrat,"correlation,outliers,distribution",DN_RemovePoints_absclose_01_remove.skewnessrat,763
1716,DN_RemovePoints_absclose_01_remove_kurtosisrat,"correlation,outliers,distribution",DN_RemovePoints_absclose_01_remove.kurtosisrat,763
1717,DN_RemovePoints_absclose_05_remove_fzcacrat,"correlation,outliers",DN_RemovePoints_absclose_05_remove.fzcacrat,764
1718,DN_RemovePoints_absclose_05_remove_ac1rat,"correlation,outliers",DN_RemovePoints_absclose_05_remove.ac1rat,764
1719,DN_RemovePoints_absclose_05_remove_ac1diff,"correlation,outliers",DN_RemovePoints_absclose_05_remove.ac1diff,764
1720,DN_RemovePoints_absclose_05_remove_ac2rat,"correlation,outliers",DN_RemovePoints_absclose_05_remove.ac2rat,764
1721,DN_RemovePoints_absclose_05_remove_ac2diff,"correlation,outliers",DN_RemovePoints_absclose_05_remove.ac2diff,764
1722,DN_RemovePoints_absclose_05_remove_ac3rat,"correlation,outliers",DN_RemovePoints_absclose_05_remove.ac3rat,764
1723,DN_RemovePoints_absclose_05_remove_ac3diff,"correlation,outliers",DN_RemovePoints_absclose_05_remove.ac3diff,764
1724,DN_RemovePoints_absclose_05_remove_sumabsacfdiff,"correlation,outliers",DN_RemovePoints_absclose_05_remove.sumabsacfdiff,764
1725,DN_RemovePoints_absclose_05_remove_mean,"correlation,outliers",DN_RemovePoints_absclose_05_remove.mean,764
1726,DN_RemovePoints_absclose_05_remove_median,"correlation,outliers",DN_RemovePoints_absclose_05_remove.median,764
1727,DN_RemovePoints_absclose_05_remove_std,"correlation,outliers",DN_RemovePoints_absclose_05_remove.std,764
1728,DN_RemovePoints_absclose_05_remove_skewnessrat,"correlation,outliers,distribution",DN_RemovePoints_absclose_05_remove.skewnessrat,764
1729,DN_RemovePoints_absclose_05_remove_kurtosisrat,"correlation,outliers,distribution",DN_RemovePoints_absclose_05_remove.kurtosisrat,764
1730,DN_RemovePoints_absclose_08_remove_fzcacrat,"correlation,outliers",DN_RemovePoints_absclose_08_remove.fzcacrat,765
1731,DN_RemovePoints_absclose_08_remove_ac1rat,"correlation,outliers",DN_RemovePoints_absclose_08_remove.ac1rat,765
1732,DN_RemovePoints_absclose_08_remove_ac1diff,"correlation,outliers",DN_RemovePoints_absclose_08_remove.ac1diff,765
1733,DN_RemovePoints_absclose_08_remove_ac2rat,"correlation,outliers",DN_RemovePoints_absclose_08_remove.ac2rat,765
1734,DN_RemovePoints_absclose_08_remove_ac2diff,"correlation,outliers",DN_RemovePoints_absclose_08_remove.ac2diff,765
1735,DN_RemovePoints_absclose_08_remove_ac3rat,"correlation,outliers",DN_RemovePoints_absclose_08_remove.ac3rat,765
1736,DN_RemovePoints_absclose_08_remove_ac3diff,"correlation,outliers",DN_RemovePoints_absclose_08_remove.ac3diff,765
1737,DN_RemovePoints_absclose_08_remove_sumabsacfdiff,"correlation,outliers",DN_RemovePoints_absclose_08_remove.sumabsacfdiff,765
1738,DN_RemovePoints_absclose_08_remove_mean,"correlation,outliers",DN_RemovePoints_absclose_08_remove.mean,765
1739,DN_RemovePoints_absclose_08_remove_median,"correlation,outliers",DN_RemovePoints_absclose_08_remove.median,765
1740,DN_RemovePoints_absclose_08_remove_std,"correlation,outliers",DN_RemovePoints_absclose_08_remove.std,765
1741,DN_RemovePoints_absclose_08_remove_skewnessrat,"correlation,outliers,distribution",DN_RemovePoints_absclose_08_remove.skewnessrat,765
1742,DN_RemovePoints_absclose_08_remove_kurtosisrat,"correlation,outliers,distribution",DN_RemovePoints_absclose_08_remove.kurtosisrat,765
1743,DN_RemovePoints_absfar_01_remove_fzcacrat,"correlation,outliers",DN_RemovePoints_absfar_01_remove.fzcacrat,766
1744,DN_RemovePoints_absfar_01_remove_ac1rat,"correlation,outliers",DN_RemovePoints_absfar_01_remove.ac1rat,766
1745,DN_RemovePoints_absfar_01_remove_ac1diff,"correlation,outliers",DN_RemovePoints_absfar_01_remove.ac1diff,766
1746,DN_RemovePoints_absfar_01_remove_ac2rat,"correlation,outliers",DN_RemovePoints_absfar_01_remove.ac2rat,766
1747,DN_RemovePoints_absfar_01_remove_ac2diff,"correlation,outliers",DN_RemovePoints_absfar_01_remove.ac2diff,766
1748,DN_RemovePoints_absfar_01_remove_ac3rat,"correlation,outliers",DN_RemovePoints_absfar_01_remove.ac3rat,766
1749,DN_RemovePoints_absfar_01_remove_ac3diff,"correlation,outliers",DN_RemovePoints_absfar_01_remove.ac3diff,766
1750,DN_RemovePoints_absfar_01_remove_sumabsacfdiff,"correlation,outliers",DN_RemovePoints_absfar_01_remove.sumabsacfdiff,766
1751,DN_RemovePoints_absfar_01_remove_mean,"correlation,outliers",DN_RemovePoints_absfar_01_remove.mean,766
1752,DN_RemovePoints_absfar_01_remove_median,"correlation,outliers",DN_RemovePoints_absfar_01_remove.median,766
1753,DN_RemovePoints_absfar_01_remove_std,"correlation,outliers",DN_RemovePoints_absfar_01_remove.std,766
1754,DN_RemovePoints_absfar_01_remove_skewnessrat,"correlation,outliers,distribution",DN_RemovePoints_absfar_01_remove.skewnessrat,766
1755,DN_RemovePoints_absfar_01_remove_kurtosisrat,"correlation,outliers,distribution",DN_RemovePoints_absfar_01_remove.kurtosisrat,766
1756,DN_RemovePoints_absfar_08_remove_fzcacrat,"correlation,outliers",DN_RemovePoints_absfar_08_remove.fzcacrat,767
1757,DN_RemovePoints_absfar_08_remove_ac1rat,"correlation,outliers",DN_RemovePoints_absfar_08_remove.ac1rat,767
1758,DN_RemovePoints_absfar_08_remove_ac1diff,"correlation,outliers",DN_RemovePoints_absfar_08_remove.ac1diff,767
1759,DN_RemovePoints_absfar_08_remove_ac2rat,"correlation,outliers",DN_RemovePoints_absfar_08_remove.ac2rat,767
1760,DN_RemovePoints_absfar_08_remove_ac2diff,"correlation,outliers",DN_RemovePoints_absfar_08_remove.ac2diff,767
1761,DN_RemovePoints_absfar_08_remove_ac3rat,"correlation,outliers",DN_RemovePoints_absfar_08_remove.ac3rat,767
1762,DN_RemovePoints_absfar_08_remove_ac3diff,"correlation,outliers",DN_RemovePoints_absfar_08_remove.ac3diff,767
1763,DN_RemovePoints_absfar_08_remove_sumabsacfdiff,"correlation,outliers",DN_RemovePoints_absfar_08_remove.sumabsacfdiff,767
1764,DN_RemovePoints_absfar_08_remove_mean,"correlation,outliers",DN_RemovePoints_absfar_08_remove.mean,767
1765,DN_RemovePoints_absfar_08_remove_median,"correlation,outliers",DN_RemovePoints_absfar_08_remove.median,767
1766,DN_RemovePoints_absfar_08_remove_std,"correlation,outliers",DN_RemovePoints_absfar_08_remove.std,767
1767,DN_RemovePoints_absfar_08_remove_skewnessrat,"correlation,outliers,distribution",DN_RemovePoints_absfar_08_remove.skewnessrat,767
1768,DN_RemovePoints_absfar_08_remove_kurtosisrat,"correlation,outliers,distribution",DN_RemovePoints_absfar_08_remove.kurtosisrat,767
1769,DN_RemovePoints_absfar_01_saturate_fzcacrat,"correlation,outliers",DN_RemovePoints_absfar_01_saturate.fzcacrat,768
1770,DN_RemovePoints_absfar_01_saturate_ac1rat,"correlation,outliers",DN_RemovePoints_absfar_01_saturate.ac1rat,768
1771,DN_RemovePoints_absfar_01_saturate_ac1diff,"correlation,outliers",DN_RemovePoints_absfar_01_saturate.ac1diff,768
1772,DN_RemovePoints_absfar_01_saturate_ac2rat,"correlation,outliers",DN_RemovePoints_absfar_01_saturate.ac2rat,768
1773,DN_RemovePoints_absfar_01_saturate_ac2diff,"correlation,outliers",DN_RemovePoints_absfar_01_saturate.ac2diff,768
1774,DN_RemovePoints_absfar_01_saturate_ac3rat,"correlation,outliers",DN_RemovePoints_absfar_01_saturate.ac3rat,768
